event,event_type,eventID,date,location,fight,fightID,weight_class,fight_duration,scheduled_rounds,result,fighter,fighterID,outcome,SigStr,StrAccuracy,SLPM,StrDef,takedown,takedownAcc,takedownDef,opp,oppID,oppOutcome,opp_SigStr,opp_StrAccuracy,opp_SLPM,opp_StrDef,opp_takedown,opp_takedownAcc,opp_takedownDef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 7: The Brawl in Buffalo,UFC,0007PPV,9/8/1995,"Buffalo, New York, USA",Mark Hall vs Harold Howard,0062UFC,Open Weight,1.68,1,KO/TKO,Mark Hall,hallmark01,W,1,0.25,0.595238095,0.2,0,0,0.5,Harold Howard,howarhar01,L,4,0.8,2.380952381,0.75,1,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 7: The Brawl in Buffalo,UFC,0007PPV,9/8/1995,"Buffalo, New York, USA",Gerry Harris vs Paul Varelans,0063UFC,Open Weight,1.08,1,KO/TKO,Paul Varelans,varelpau01,W,4,1,3.703703704,1,1,1,1,Gerry Harris,harriger01,L,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 7: The Brawl in Buffalo,UFC,0007PPV,9/8/1995,"Buffalo, New York, USA",Scott Bessac vs David Hood,0064UFC,Open Weight,0.52,1,Submission,Scott Bessac,bessasco01,W,1,0.2,1.923076923,0.333333333,0,0,1,David Hood,hooddavi01,L,2,0.666666667,3.846153846,0.8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '95,UFC,0008PPV,12/16/1995,"Denver, Colorado, USA",Dan Severn vs Oleg Taktarov,0065UFC,Open Weight,8,1,Decision - Unanimous,Dan Severn,severdan01,W,24,0.303797468,3,0.724137931,0,0,1,Oleg Taktarov,taktaole01,L,8,0.275862069,1,0.696202532,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '95,UFC,0008PPV,12/16/1995,"Denver, Colorado, USA",Marco Ruas vs Oleg Taktarov,0066UFC,Open Weight,18,1,Decision - Unanimous,Oleg Taktarov,taktaole01,W,6,0.181818182,0.333333333,0.735849057,0,0,1,Marco Ruas,ruasmarc01,L,14,0.264150943,0.777777778,0.818181818,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '95,UFC,0008PPV,12/16/1995,"Denver, Colorado, USA",David Abbott vs Dan Severn,0067UFC,Open Weight,18,1,Decision - Unanimous,Dan Severn,severdan01,W,57,0.876923077,3.166666667,0.5,1,0.5,1,David Abbott,abbotdav01,L,3,0.5,0.166666667,0.123076923,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '95,UFC,0008PPV,12/16/1995,"Denver, Colorado, USA",Dave Beneteau vs Oleg Taktarov,0068UFC,Open Weight,1.25,1,Submission,Oleg Taktarov,taktaole01,W,0,0,0,0.6,0,0,1,Dave Beneteau,benetdav01,L,2,0.4,1.6,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '95,UFC,0008PPV,12/16/1995,"Denver, Colorado, USA",Keith Hackney vs Marco Ruas,0069UFC,Open Weight,2.65,1,Submission,Marco Ruas,ruasmarc01,W,7,0.7,2.641509434,0.75,1,0.5,1,Keith Hackney,hacknkei01,L,1,0.25,0.377358491,0.3,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '95,UFC,0008PPV,12/16/1995,"Denver, Colorado, USA",Dan Severn vs Paul Varelans,0070UFC,Open Weight,1.02,1,Submission,Dan Severn,severdan01,W,0,0,0,0,1,1,1,Paul Varelans,varelpau01,L,1,1,0.980392157,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '95,UFC,0008PPV,12/16/1995,"Denver, Colorado, USA",David Abbott vs Steve Jennum,0071UFC,Open Weight,1.23,1,Submission,David Abbott,abbotdav01,W,1,1,0.81300813,1,1,1,1,Steve Jennum,jennuste01,L,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 8: David vs Goliath,UFC,0009PPV,2/16/1996,"San Juan, Puerto Rico",Don Frye vs Gary Goodridge,0072UFC,Open Weight,2.23,1,KO/TKO,Don Frye,fryedon01,W,12,0.571428571,5.381165919,0.666666667,0,0,0.666666667,Gary Goodridge,goodrgar01,L,2,0.333333333,0.896860987,0.428571429,1,0.333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 8: David vs Goliath,UFC,0009PPV,2/16/1996,"San Juan, Puerto Rico",Kimo Leopoldo vs Ken Shamrock,0073UFC,Open Weight,4.4,1,Submission,Ken Shamrock,shamrken01,W,0,0,0,0.2,1,1,1,Kimo Leopoldo,leopokim01,L,4,0.8,0.909090909,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 8: David vs Goliath,UFC,0009PPV,2/16/1996,"San Juan, Puerto Rico",Jerry Bohlander vs Gary Goodridge,0074UFC,Open Weight,5.52,1,KO/TKO,Gary Goodridge,goodrgar01,W,3,0.5,0.543478261,0.875,1,1,1,Jerry Bohlander,bohlajer01,L,1,0.125,0.18115942,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 8: David vs Goliath,UFC,0009PPV,2/16/1996,"San Juan, Puerto Rico",Sam Adkins vs Don Frye,0075UFC,Open Weight,0.8,1,TKO - Doctor's Stoppage,Don Frye,fryedon01,W,5,0.555555556,6.25,1,1,1,1,Sam Adkins,adkinsam01,L,0,0,0,0.444444444,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 8: David vs Goliath,UFC,0009PPV,2/16/1996,"San Juan, Puerto Rico",Gary Goodridge vs Paul Herrera,0076UFC,Open Weight,0.22,1,KO/TKO,Gary Goodridge,goodrgar01,W,8,1,36.36363636,1,1,1,1,Paul Herrera,herrepau01,L,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 8: David vs Goliath,UFC,0009PPV,2/16/1996,"San Juan, Puerto Rico",Jerry Bohlander vs Scott Ferrozzo,0077UFC,Open Weight,9.05,1,Submission,Jerry Bohlander,bohlajer01,W,7,0.777777778,0.773480663,0.25,0,0,0.5,Scott Ferrozzo,ferrosco01,L,9,0.75,0.994475138,0.222222222,2,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 8: David vs Goliath,UFC,0009PPV,2/16/1996,"San Juan, Puerto Rico",Joe Moreira vs Paul Varelans,0078UFC,Open Weight,10,1,Decision - Unanimous,Paul Varelans,varelpau01,W,9,0.236842105,0.9,0.571428571,0,0,1,Joe Moreira,moreijoe01,L,12,0.428571429,1.2,0.763157895,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 8: David vs Goliath,UFC,0009PPV,2/16/1996,"San Juan, Puerto Rico",Don Frye vs Thomas Ramirez,0079UFC,Open Weight,0.13,1,KO/TKO,Don Frye,fryedon01,W,3,0.75,23.07692308,0.5,0,0,1,Thomas Ramirez,ramirtho01,L,1,0.5,7.692307692,0.25,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 9: Motor City Madness,UFC,0010PPV,5/17/1996,"Detroit, Michigan, USA",Dan Severn vs Ken Shamrock,0080UFC,Open Weight,13,1,Decision - Split,Dan Severn,severdan01,W,16,0.213333333,1.230769231,0.777777778,0,0,1,Ken Shamrock,shamrken01,L,18,0.222222222,1.384615385,0.786666667,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 9: Motor City Madness,UFC,0010PPV,5/17/1996,"Detroit, Michigan, USA",Amaury Bitetti vs Don Frye,0081UFC,Open Weight,9.5,1,KO/TKO,Don Frye,fryedon01,W,46,0.779661017,4.842105263,0.6,1,1,1,Amaury Bitetti,bitetama01,L,2,0.4,0.210526316,0.220338983,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 9: Motor City Madness,UFC,0010PPV,5/17/1996,"Detroit, Michigan, USA",Mark Hall vs Koji Kitao,0082UFC,Open Weight,0.78,1,TKO - Doctor's Stoppage,Mark Hall,hallmark01,W,3,1,3.846153846,0.5,0,0,0,Koji Kitao,kitaokoj01,L,1,0.5,1.282051282,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 9: Motor City Madness,UFC,0010PPV,5/17/1996,"Detroit, Michigan, USA",Gary Goodridge vs Mark Schultz,0083UFC,Open Weight,12,1,TKO - Doctor's Stoppage,Mark Schultz,schulmar01,W,8,0.275862069,0.666666667,0.75,3,1,1,Gary Goodridge,goodrgar01,L,1,0.25,0.083333333,0.724137931,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 9: Motor City Madness,UFC,0010PPV,5/17/1996,"Detroit, Michigan, USA",Matt Andersen vs Rafael Carino,0084UFC,Open Weight,5.53,1,KO/TKO,Rafael Carino,carinraf01,W,8,0.470588235,1.446654611,1,1,1,1,Matt Andersen,andermat01,L,0,0,0,0.529411765,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 9: Motor City Madness,UFC,0010PPV,5/17/1996,"Detroit, Michigan, USA",Zane Frazier vs Cal Worsham,0085UFC,Open Weight,3.23,1,KO/TKO,Cal Worsham,worshcal01,W,9,0.818181818,2.786377709,0.5,1,1,1,Zane Frazier,frazizan01,L,1,0.5,0.309597523,0.181818182,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 9: Motor City Madness,UFC,0010PPV,5/17/1996,"Detroit, Michigan, USA",Tai Bowden vs Steve Nelmark,0086UFC,Open Weight,7.42,1,TKO - Doctor's Stoppage,Steve Nelmark,nelmaste01,W,13,0.8125,1.752021563,0,2,1,1,Tai Bowden,bowdetai01,L,4,1,0.539083558,0.1875,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 10: The Tournament,UFC,0011PPV,7/12/1996,"Birmingham, Alabama, USA",Mark Coleman vs Don Frye,0087UFC,Open Weight,11.57,1,KO/TKO,Mark Coleman,colemmar01,W,34,0.566666667,2.938634399,0.833333333,3,0.6,1,Don Frye,fryedon01,L,1,0.166666667,0.086430424,0.433333333,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 10: The Tournament,UFC,0011PPV,7/12/1996,"Birmingham, Alabama, USA",Mark Coleman vs Gary Goodridge,0088UFC,Open Weight,7,1,Submission,Mark Coleman,colemmar01,W,33,0.6875,4.714285714,0.571428571,2,1,1,Gary Goodridge,goodrgar01,L,3,0.428571429,0.428571429,0.3125,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 10: The Tournament,UFC,0011PPV,7/12/1996,"Birmingham, Alabama, USA",Don Frye vs Brian Johnston,0089UFC,Open Weight,4.62,1,KO/TKO,Don Frye,fryedon01,W,11,0.6875,2.380952381,0.5,1,1,1,Brian Johnston,johnsbri01,L,11,0.5,2.380952381,0.3125,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 10: The Tournament,UFC,0011PPV,7/12/1996,"Birmingham, Alabama, USA",John Campetella vs Gary Goodridge,0090UFC,Open Weight,1.47,1,KO/TKO,Gary Goodridge,goodrgar01,W,5,0.833333333,3.401360544,0.285714286,0,0,1,John Campetella,campejoh01,L,5,0.714285714,3.401360544,0.166666667,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 10: The Tournament,UFC,0011PPV,7/12/1996,"Birmingham, Alabama, USA",Mark Coleman vs Moti Horenstein,0091UFC,Open Weight,2.72,1,KO/TKO,Mark Coleman,colemmar01,W,25,0.833333333,9.191176471,1,1,0.5,1,Moti Horenstein,horenmot01,L,0,0,0,0.166666667,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 10: The Tournament,UFC,0011PPV,7/12/1996,"Birmingham, Alabama, USA",Scott Fiedler vs Brian Johnston,0092UFC,Open Weight,2.42,1,KO/TKO,Brian Johnston,johnsbri01,W,2,0.4,0.826446281,0.25,1,0.5,1,Scott Fiedler,fiedlsco01,L,3,0.75,1.239669421,0.6,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 10: The Tournament,UFC,0011PPV,7/12/1996,"Birmingham, Alabama, USA",Don Frye vs Mark Hall,0093UFC,Open Weight,10.35,1,KO/TKO,Don Frye,fryedon01,W,27,0.964285714,2.608695652,0,1,1,1,Mark Hall,hallmark01,L,2,1,0.193236715,0.035714286,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 10: The Tournament,UFC,0011PPV,7/12/1996,"Birmingham, Alabama, USA",Dieusel Berto vs Geza Kalman,0094UFC,Open Weight,5.95,1,KO/TKO,Geza Kalman,kalmagez01,W,21,0.583333333,3.529411765,0.4,0,0,1,Dieusel Berto,bertodie01,L,3,0.6,0.504201681,0.416666667,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 11: The Proving Ground,UFC,0012PPV,9/20/1996,"Augusta, Georgia, USA",David Abbott vs Scott Ferrozzo,0095UFC,Open Weight,8,1,Decision - Unanimous,Scott Ferrozzo,ferrosco01,W,60,0.638297872,7.5,0.58,0,0,1,David Abbott,abbotdav01,L,21,0.42,2.625,0.361702128,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 11: The Proving Ground,UFC,0012PPV,9/20/1996,"Augusta, Georgia, USA",Mark Coleman vs Brian Johnston,0096UFC,Open Weight,2.33,1,KO/TKO,Mark Coleman,colemmar01,W,9,0.9,3.862660944,0.4,1,1,1,Brian Johnston,johnsbri01,L,3,0.6,1.287553648,0.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 11: The Proving Ground,UFC,0012PPV,9/20/1996,"Augusta, Georgia, USA",Jerry Bohlander vs Fabio Gurgel,0097UFC,Open Weight,15,1,Decision - Unanimous,Jerry Bohlander,bohlajer01,W,18,0.857142857,1.2,0.333333333,1,1,0.666666667,Fabio Gurgel,gurgefab01,L,2,0.666666667,0.133333333,0.142857143,1,0.333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 11: The Proving Ground,UFC,0012PPV,9/20/1996,"Augusta, Georgia, USA",David Abbott vs Sam Adkins,0098UFC,Open Weight,2.1,1,Submission,David Abbott,abbotdav01,W,8,0.888888889,3.80952381,1,1,1,1,Sam Adkins,adkinsam01,L,0,0,0,0.111111111,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 11: The Proving Ground,UFC,0012PPV,9/20/1996,"Augusta, Georgia, USA",Brian Johnston vs Reza Nasri,0099UFC,Open Weight,0.47,1,KO/TKO,Brian Johnston,johnsbri01,W,6,0.75,12.76595745,1,1,1,1,Reza Nasri,nasrirez01,L,0,0,0,0.25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 11: The Proving Ground,UFC,0012PPV,9/20/1996,"Augusta, Georgia, USA",Mark Coleman vs Julian Sanchez,0100UFC,Open Weight,0.75,1,Submission,Mark Coleman,colemmar01,W,7,1,9.333333333,1,1,1,1,Julian Sanchez,sanchjul01,L,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '96,UFC,0013PPV,12/7/1996,"Birmingham, Alabama, USA",David Abbott vs Don Frye,0101UFC,Open Weight,1.37,1,Submission,Don Frye,fryedon01,W,6,0.333333333,4.379562044,0.535714286,0,0,1,David Abbott,abbotdav01,L,13,0.464285714,9.489051095,0.666666667,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '96,UFC,0013PPV,12/7/1996,"Birmingham, Alabama, USA",David Abbott vs Steve Nelmark,0102UFC,Open Weight,1.05,1,KO/TKO,David Abbott,abbotdav01,W,9,0.529411765,8.571428571,0,1,1,1,Steve Nelmark,nelmaste01,L,2,1,1.904761905,0.470588235,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '96,UFC,0013PPV,12/7/1996,"Birmingham, Alabama, USA",Don Frye vs Mark Hall,0103UFC,Open Weight,0.33,1,Submission,Don Frye,fryedon01,W,0,0,0,1,0,0,1,Mark Hall,hallmark01,L,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '96,UFC,0013PPV,12/7/1996,"Birmingham, Alabama, USA",Brian Johnston vs Ken Shamrock,0104UFC,Open Weight,5.8,1,Submission,Ken Shamrock,shamrken01,W,22,0.564102564,3.793103448,0.666666667,1,1,1,Brian Johnston,johnsbri01,L,1,0.333333333,0.172413793,0.435897436,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '96,UFC,0013PPV,12/7/1996,"Birmingham, Alabama, USA",Kimo Leopoldo vs Paul Varelans,0105UFC,Open Weight,9.13,1,KO/TKO,Kimo Leopoldo,leopokim01,W,9,0.818181818,0.985761227,0.25,0,0,1,Paul Varelans,varelpau01,L,21,0.75,2.300109529,0.181818182,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '96,UFC,0013PPV,12/7/1996,"Birmingham, Alabama, USA",David Abbott vs Cal Worsham,0106UFC,Open Weight,2.85,1,KO/TKO,David Abbott,abbotdav01,W,4,0.444444444,1.403508772,0.285714286,0,0,1,Cal Worsham,worshcal01,L,5,0.714285714,1.754385965,0.555555556,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC - Ultimate Ultimate '96,UFC,0013PPV,12/7/1996,"Birmingham, Alabama, USA",Don Frye vs Gary Goodridge,0107UFC,Open Weight,11.32,1,Submission,Don Frye,fryedon01,W,16,0.533333333,1.413427562,0.461538462,0,0,0,Gary Goodridge,goodrgar01,L,14,0.538461538,1.236749117,0.466666667,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 12: Judgement Day,UFC,0014PPV,2/7/1997,"Dothan, Alabama, USA",Mark Coleman vs Dan Severn,0108UFC,Heavyweight,2.95,1,Submission,Mark Coleman,colemmar01,W,4,0.333333333,1.355932203,0.5,0,0,1,Dan Severn,severdan01,L,2,0.5,0.677966102,0.666666667,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 12: Judgement Day,UFC,0014PPV,2/7/1997,"Dothan, Alabama, USA",Vitor Belfort vs Scott Ferrozzo,0109UFC,Heavyweight,0.72,1,KO/TKO,Vitor Belfort,belfovit01,W,9,0.75,12.5,1,0,0,1,Scott Ferrozzo,ferrosco01,L,0,0,0,0.25,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 12: Judgement Day,UFC,0014PPV,2/7/1997,"Dothan, Alabama, USA",Jerry Bohlander vs Nick Sanzo,0110UFC,Lightweight,0.65,1,Submission,Jerry Bohlander,bohlajer01,W,2,0.5,3.076923077,1,1,1,1,Nick Sanzo,sanzonic01,L,0,0,0,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 12: Judgement Day,UFC,0014PPV,2/7/1997,"Dothan, Alabama, USA",Vitor Belfort vs Tra Telligman,0111UFC,Heavyweight,1.28,1,KO/TKO,Vitor Belfort,belfovit01,W,17,0.586206897,13.28125,0.857142857,0,0,1,Tra Telligman,tellitra01,L,1,0.142857143,0.78125,0.413793103,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 12: Judgement Day,UFC,0014PPV,2/7/1997,"Dothan, Alabama, USA",Scott Ferrozzo vs Jim Mullen,0112UFC,Heavyweight,8.03,1,KO/TKO,Scott Ferrozzo,ferrosco01,W,30,0.714285714,3.735990037,0.4,2,1,1,Jim Mullen,mullejim01,L,3,0.6,0.373599004,0.285714286,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 12: Judgement Day,UFC,0014PPV,2/7/1997,"Dothan, Alabama, USA",Wallid Ismail vs Yoshiki Takahashi,0113UFC,Lightweight,8,1,Decision - Unanimous,Yoshiki Takahashi,takahyos01,W,20,0.465116279,2.5,0.941176471,1,1,0.9,Wallid Ismail,ismaiwal01,L,1,0.058823529,0.125,0.534883721,1,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 12: Judgement Day,UFC,0014PPV,2/7/1997,"Dothan, Alabama, USA",Jerry Bohlander vs Rainy Martinez,0114UFC,Lightweight,1.4,1,Submission,Jerry Bohlander,bohlajer01,W,0,0,0,1,1,1,1,Rainy Martinez,martirai01,L,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 13: The Ultimate Force,UFC,0015PPV,5/30/1997,"Augusta, Georgia, USA",David Abbott vs Vitor Belfort,0115UFC,Heavyweight,0.87,1,KO/TKO,Vitor Belfort,belfovit01,W,15,0.625,17.24137931,0.6,1,1,1,David Abbott,abbotdav01,L,2,0.4,2.298850575,0.375,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 13: The Ultimate Force,UFC,0015PPV,5/30/1997,"Augusta, Georgia, USA",Randy Couture vs Steven Graham,0116UFC,Heavyweight,3.22,1,KO/TKO,Randy Couture,couturan01,W,16,0.842105263,4.968944099,1,1,1,1,Steven Graham,grahaste01,L,0,0,0,0.157894737,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 13: The Ultimate Force,UFC,0015PPV,5/30/1997,"Augusta, Georgia, USA",Guy Mezger vs Tito Ortiz,0117UFC,Lightweight,2,1,Submission,Guy Mezger,mezgeguy01,W,0,0,0,0.736842105,0,0,0,Tito Ortiz,ortiztit01,L,5,0.263157895,2.5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 13: The Ultimate Force,UFC,0015PPV,5/30/1997,"Augusta, Georgia, USA",Randy Couture vs Tony Halme,0118UFC,Heavyweight,0.93,1,Submission,Randy Couture,couturan01,W,1,1,1.075268817,1,1,1,1,Tony Halme,halmeton01,L,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 13: The Ultimate Force,UFC,0015PPV,5/30/1997,"Augusta, Georgia, USA",Steven Graham vs Dmitri Stepanov,0119UFC,Heavyweight,1.5,1,Submission,Steven Graham,grahaste01,W,0,0,0,0,1,1,1,Dmitri Stepanov,stepadmi01,L,1,1,0.666666667,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 13: The Ultimate Force,UFC,0015PPV,5/30/1997,"Augusta, Georgia, USA",Royce Alger vs Enson Inoue,0120UFC,Lightweight,1.6,1,Submission,Enson Inoue,inoueens01,W,0,0,0,0.5,0,0,1,Royce Alger,algerroy01,L,3,0.5,1.875,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 13: The Ultimate Force,UFC,0015PPV,5/30/1997,"Augusta, Georgia, USA",Christophe Leninger vs Guy Mezger,0121UFC,Lightweight,8,1,Decision - Unanimous,Guy Mezger,mezgeguy01,W,35,0.648148148,4.375,0.8125,0,0,1,Christophe Leninger,leninchr01,L,3,0.1875,0.375,0.351851852,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 13: The Ultimate Force,UFC,0015PPV,5/30/1997,"Augusta, Georgia, USA",Saeed Hosseini vs Jack Nilson,0122UFC,Lightweight,1.38,1,KO/TKO,Jack Nilson,nilsojac01,W,11,0.846153846,7.971014493,0.8,0,0,1,Saeed Hosseini,hossesae01,L,1,0.2,0.724637681,0.153846154,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 13: The Ultimate Force,UFC,0015PPV,5/30/1997,"Augusta, Georgia, USA",Wes Albritton vs Tito Ortiz,0123UFC,Lightweight,0.52,1,KO/TKO,Tito Ortiz,ortiztit01,W,21,0.875,40.38461538,1,1,1,1,Wes Albritton,albriwes01,L,0,0,0,0.125,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 14: Showdown,UFC,0016PPV,7/27/1997,"Birmingham, Alabama, USA",Mark Coleman vs Maurice Smith,0124UFC,Heavyweight,13,1,Decision - Unanimous,Maurice Smith,smithmau01,W,55,0.846153846,4.230769231,0.558139535,0,0,0.714285714,Mark Coleman,colemmar01,L,19,0.441860465,1.461538462,0.153846154,2,0.285714286,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 14: Showdown,UFC,0016PPV,7/27/1997,"Birmingham, Alabama, USA",Dan Bobish vs Mark Kerr,0125UFC,Heavyweight,1.63,1,Submission,Mark Kerr,kerrmark01,W,3,0.5,1.840490798,1,1,1,1,Dan Bobish,bobisdan01,L,0,0,0,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 14: Showdown,UFC,0016PPV,7/27/1997,"Birmingham, Alabama, USA",Tony Fryklund vs Kevin Jackson,0126UFC,Middleweight,0.73,1,Submission,Kevin Jackson,jackskev01,W,2,0.5,2.739726027,1,1,1,1,Tony Fryklund,fryklton01,L,0,0,0,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 14: Showdown,UFC,0016PPV,7/27/1997,"Birmingham, Alabama, USA",Dan Bobish vs Brian Johnston,0127UFC,Heavyweight,2.17,1,Submission,Dan Bobish,bobisdan01,W,9,0.428571429,4.147465438,0.4,1,1,1,Brian Johnston,johnsbri01,L,6,0.6,2.764976959,0.571428571,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 14: Showdown,UFC,0016PPV,7/27/1997,"Birmingham, Alabama, USA",Moti Horenstein vs Mark Kerr,0128UFC,Heavyweight,2.37,1,KO/TKO,Mark Kerr,kerrmark01,W,14,0.7,5.907172996,0.5,1,1,1,Moti Horenstein,horenmot01,L,1,0.5,0.421940928,0.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 14: Showdown,UFC,0016PPV,7/27/1997,"Birmingham, Alabama, USA",Todd Butler vs Kevin Jackson,0129UFC,Lightweight,1.45,1,KO/TKO,Kevin Jackson,jackskev01,W,3,0.5,2.068965517,0.75,1,1,1,Todd Butler,butletod01,L,1,0.25,0.689655172,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
